#name: S.cerevisiae - Whole organism, SC (PeptideAtlas,March,2013)
#score: 22.02
#weight: 90%
#description: abundance based on Spectral counting, from<a href="http://www.peptideatlas.org/builds/" target="_blank">PeptideAtlas,March,2013</a><br/><b>Interaction consistency score</b>: 22.02&nbsp<b>Coverage</b>: 72
#organ: WHOLE_ORGANISM
#integrated: false
#coverage: 72
#publication_year: 2013
#filename: 4932-PA_201303.txt
#
#internal_id	string_external_id	abundance	raw_spectral_count
633416	4932.YML029W	2.96	28
629036	4932.YBL107C	0.493	1
632441	4932.YJR154W	1.05	4
634677	4932.YOR152C	2.35	6
629814	4932.YDL240W	1.63	20
631112	4932.YGL219C	0.184	1
633431	4932.YML043C	3.35	13
630919	4932.YGL031C	4755	2750
629503	4932.YCR048W	1.43	8
629953	4932.YDR119W-A	2.64	2
629754	4932.YDL182W	316	2650
630591	4932.YER069W	266	2906
633633	4932.YMR091C	43.7	317
630520	4932.YER012W	230	492
629936	4932.YDR104C	0.064	1
635426	4932.YPR172W	42.9	91
633110	4932.YLR221C	4.93	17
628989	4932.YBL067C	4.73	47
632280	4932.YJL225C	0.331	105
633057	4932.YLR168C	1.26	5
629581	4932.YDL019C	5.51	80
633422	4932.YML034W	2.93	26
629704	4932.YDL135C	150	340
628960	4932.YBL039W-B	1.56	1
635069	4932.YPL126W	32.8	359
629544	4932.YCR093W	26.9	589
633015	4932.YLR144C	9.85	89
633891	4932.YMR321C	119	60
632748	4932.YKR059W	884	9906
633149	4932.YLR256W-A	41.3	7578
635297	4932.YPR058W	26.0	82
632937	4932.YLR068W	67.7	10
633874	4932.YMR307W	356	3245
630001	4932.YDR168W	94.2	551
633453	4932.YML061C	3.42	31
631587	4932.YHR039C-A	1101	641
630970	4932.YGL080W	8.68	11
634110	4932.YNL202W	245	725
629764	4932.YDL191W	4198	4463
632239	4932.YJL186W	101	655
630534	4932.YER023W	537	1654
630708	4932.YER163C	5.41	20
630667	4932.YER132C	0.987	19
635084	4932.YPL140C	8.36	47
631475	4932.YGR295C	0.126	2
630260	4932.YDR399W	271	808
633403	4932.YML016C	15.4	147
631242	4932.YGR077C	0.205	2
633004	4932.YLR133W	12.9	88
635230	4932.YPL280W	0.952	14
629579	4932.YDL017W	0.095	1
630237	4932.YDR378C	86.3	113
629255	4932.YBR192W	4.86	24
629945	4932.YDR113C	0.163	1
632829	4932.YLL031C	1.46	22
632901	4932.YLR033W	55.0	360
632957	4932.YLR088W	6.55	35
630956	4932.YGL066W	31.0	179
634192	4932.YNL283C	0.431	2
631434	4932.YGR255C	3.92	28
632502	4932.YKL049C	7.01	15
631000	4932.YGL110C	0.762	5
629615	4932.YDL051W	97.2	285
629031	4932.YBL102W	18.3	68
630345	4932.YDR482C	5.18	5
633800	4932.YMR242C	1713	3923
635185	4932.YPL237W	213	625
632990	4932.YLR120C	14.6	32
634091	4932.YNL183C	3.67	42
629129	4932.YBR079C	317	2913
633618	4932.YMR077C	9.18	18
635128	4932.YPL183C	6.67	101
629999	4932.YDR166C	3.45	50
631565	4932.YHR022C	1.47	6
635358	4932.YPR118W	105	413
632330	4932.YJR047C	305	1483
631382	4932.YGR204W	413	4373
633755	4932.YMR198W	0.111	1
632363	4932.YJR080C	17.7	80
632050	4932.YJL005W	3.82	94
632094	4932.YJL050W	33.0	438
630005	4932.YDR170W-A	25.9	1619
629765	4932.YDL192W	744	2578
631279	4932.YGR112W	1.27	7
629979	4932.YDR146C	5.13	49
632752	4932.YKR063C	0.792	5
631608	4932.YHR056C	10.1	123
629167	4932.YBR112C	69.2	573
629043	4932.YBL113C	0.207	31
629006	4932.YBL081W	1.36	4
629084	4932.YBR038W	0.93	9
632299	4932.YJR016C	1042	6224
631537	4932.YHL049C	0.628	24
629775	4932.YDL202W	17.4	40
634237	4932.YNL326C	1.92	7
630751	4932.YFL008W	12.2	152
630190	4932.YDR337W	5.71	11
634783	4932.YOR251C	50.3	208
632106	4932.YJL061W	15.1	101
633763	4932.YMR206W	0.584	2
633105	4932.YLR216C	1881	5764
635391	4932.YPR147C	9.03	29
630920	4932.YGL032C	2.71	3
630303	4932.YDR441C	11.7	19
631031	4932.YGL140C	2.18	31
635035	4932.YPL094C	10.5	45
633916	4932.YNL020C	2.1	14
634963	4932.YPL023C	9.3	67
633188	4932.YLR290C	6.79	26
630622	4932.YER090W	188	1162
631941	4932.YIL123W	9.47	22
629145	4932.YBR092C	113	732
633806	4932.YMR246W	166	1170
629809	4932.YDL236W	97.1	393
633573	4932.YMR035W	0.464	1
635412	4932.YPR161C	3.76	24
634823	4932.YOR291W	1.7	32
632160	4932.YJL112W	4.13	39
629462	4932.YCR015C	7.61	16
634706	4932.YOR178C	0.884	5
632699	4932.YKR011C	0.195	1
635256	4932.YPR018W	2.29	10
629992	4932.YDR159W	1.2	14
630817	4932.YFL066C	0.35	36
631076	4932.YGL185C	1.74	8
629891	4932.YDR062W	122	621
633449	4932.YML058W	81.9	74
633521	4932.YML123C	174	1280
633346	4932.YLR435W	4.39	11
632359	4932.YJR076C	136	652
631762	4932.YHR190W	198	818
632976	4932.YLR106C	19.8	1206
632620	4932.YKL157W	167	1854
632690	4932.YKR002W	18.4	132
629526	4932.YCR075W-A	5.01	6
633440	4932.YML051W	0.499	4
629047	4932.YBR003W	14.1	81
630039	4932.YDR200C	1.95	9
635344	4932.YPR105C	2.86	37
635369	4932.YPR129W	44.2	149
631439	4932.YGR260W	4.42	45
635024	4932.YPL083C	0.827	3
633907	4932.YNL011C	0.322	3
630211	4932.YDR357C	2.62	6
629665	4932.YDL099W	78.0	161
633090	4932.YLR201C	1.29	3
629482	4932.YCR030C	24.3	203
629188	4932.YBR130C	31.7	154
631643	4932.YHR082C	19.1	224
633169	4932.YLR274W	19.3	160
631411	4932.YGR233C	13.9	201
629318	4932.YBR247C	45.1	284
633074	4932.YLR185W	1750	655
630326	4932.YDR463W	1.95	8
630078	4932.YDR235W	0.745	5
633304	4932.YLR398C	8.73	122
631974	4932.YIL154C	7.66	23
635093	4932.YPL149W	0.377	2
634521	4932.YOR007C	576	2227
631916	4932.YIL101C	0.122	1
629226	4932.YBR165W	0.272	1
631424	4932.YGR245C	31.6	248
629793	4932.YDL220C	2.15	28
631346	4932.YGR170W	0.487	7
631635	4932.YHR075C	6.6	28
632453	4932.YKL004W	17.3	24
633038	4932.YLR157C	1.57	24
634047	4932.YNL142W	1.16	4
634493	4932.YOL148C	17.5	135
630853	4932.YFR031C	5.17	65
635099	4932.YPL154C	744	2573
631561	4932.YHR019C	755	4359
633445	4932.YML055W	48.5	124
628798	4932.YAL003W	3629	6481
631969	4932.YIL149C	7.12	94
634179	4932.YNL271C	3.35	67
635043	4932.YPL101W	4.11	16
631307	4932.YGR138C	15.4	80
629322	4932.YBR251W	5.78	20
633151	4932.YLR258W	59.3	410
634269	4932.YNR015W	20.1	78
632381	4932.YJR098C	0.146	1
629185	4932.YBR127C	1105	7579
633253	4932.YLR350W	11.2	27
630773	4932.YFL024C	9.25	89
635191	4932.YPL243W	131	677
630896	4932.YGL009C	1452	11080
631745	4932.YHR176W	2.24	14
631338	4932.YGR163W	9.15	28
632175	4932.YJL127C	1.17	6
632473	4932.YKL022C	0.71	7
632886	4932.YLR018C	7.45	20
632509	4932.YKL055C	25.2	158
629018	4932.YBL092W	5358	2777
630491	4932.YEL065W	0.383	2
630225	4932.YDR368W	351	1209
629153	4932.YBR101C	151	563
633019	4932.YLR147C	6.84	9
629736	4932.YDL164C	17.4	115
632333	4932.YJR050W	0.924	3
630012	4932.YDR177W	99.8	246
631696	4932.YHR132W-A	38.5	45
633126	4932.YLR234W	2.11	19
632220	4932.YJL167W	419	2043
629209	4932.YBR149W	211	1005
631103	4932.YGL210W	34.3	237
630362	4932.YDR499W	19.5	176
629918	4932.YDR088C	6.12	12
630170	4932.YDR320C	8.64	79
632495	4932.YKL042W	2.97	10
635141	4932.YPL194W	5.24	43
633964	4932.YNL066W	10.9	28
635054	4932.YPL112C	14.8	70
634970	4932.YPL030W	6.35	40
628862	4932.YAL058W	0.76	6
632463	4932.YKL013C	118	281
633217	4932.YLR316C	1.09	5
630620	4932.YER089C	66.6	390
632560	4932.YKL101W	0.689	13
630783	4932.YFL033C	2.31	44
632551	4932.YKL095W	157	351
631908	4932.YIL094C	240	844
631055	4932.YGL164C	3.94	14
631584	4932.YHR037W	59.5	374
632146	4932.YJL098W	4.9	69
633364	4932.YLR451W	2.44	19
630839	4932.YFR017C	25.7	52
631891	4932.YIL076W	164	568
628975	4932.YBL054W	3.52	19
634893	4932.YOR352W	4.26	22
633877	4932.YMR310C	2.33	8
632415	4932.YJR131W	5.38	39
634606	4932.YOR083W	0.285	2
634313	4932.YNR057C	4.25	18
630024	4932.YDR186C	0.556	7
629786	4932.YDL213C	200	314
634608	4932.YOR085W	34.1	134
631780	4932.YHR206W	32.0	166
631525	4932.YHL039W	11.6	93
631366	4932.YGR189C	26.3	133
634870	4932.YOR332W	1020	2041
632500	4932.YKL047W	5.44	40
634589	4932.YOR069W	13.1	84
631202	4932.YGR038W	8.11	21
634467	4932.YOL122C	0.171	1
634904	4932.YOR363C	1.63	20
633987	4932.YNL087W	22.1	276
632394	4932.YJR111C	16.1	44
630778	4932.YFL029C	2.05	9
634131	4932.YNL223W	0.408	3
634728	4932.YOR196C	11.1	51
629296	4932.YBR227C	20.3	90
634392	4932.YOL053W	0.487	2
633284	4932.YLR378C	117	485
634587	4932.YOR067C	0.354	4
634805	4932.YOR273C	3.15	20
633921	4932.YNL024C-A	28.0	27
630144	4932.YDR296W	17.1	37
631126	4932.YGL232W	51.0	136
633522	4932.YML124C	153	966
635330	4932.YPR091C	36.8	269
631186	4932.YGR027W-A	47.4	7680
631187	4932.YGR027W-B	12.8	9414
634972	4932.YPL032C	34.1	336
634443	4932.YOL100W	2.09	20
632423	4932.YJR138W	1.14	21
634304	4932.YNR048W	2.69	15
630029	4932.YDR191W	0.327	2
632386	4932.YJR103W	40.5	357
630553	4932.YER040W	7.05	38
631572	4932.YHR028C	16.7	208
629337	4932.YBR265W	69.5	225
630875	4932.YFR048W	1.1	10
628924	4932.YBL007C	68.9	489
634293	4932.YNR037C	9.76	8
634458	4932.YOL113W	0.459	6
629399	4932.YCL024W	1.77	21
632445	4932.YJR158W	0.066	4
634424	4932.YOL084W	1.08	15
633047	4932.YLR160C	1.57	24
628831	4932.YAL032C	1.2	5
631036	4932.YGL145W	6.09	57
631002	4932.YGL112C	53.5	296
631702	4932.YHR137W	276	1145
634539	4932.YOR021C	74.5	166
629299	4932.YBR230C	317	571
634160	4932.YNL252C	19.2	51
629249	4932.YBR187W	9.25	33
630668	4932.YER133W	326	1451
631142	4932.YGL248W	10.6	94
632662	4932.YKL197C	1.63	22
634340	4932.YOL006C	74.0	464
629450	4932.YCR003W	1.29	3
633003	4932.YLR132C	0.574	2
630530	4932.YER020W	17.9	93
630707	4932.YER162C	2.81	28
634538	4932.YOR020W-A	9.02	7
634163	4932.YNL255C	1386	2014
630375	4932.YDR511W	25.6	38
633397	4932.YML011C	11.0	21
632488	4932.YKL035W	507	3183
634109	4932.YNL201C	2.27	24
630259	4932.YDR398W	18.3	128
629481	4932.YCR028C-A	314	595
633767	4932.YMR210W	0.686	4
631664	4932.YHR102W	3.14	25
631575	4932.YHR030C	81.4	391
633809	4932.YMR250W	44.4	307
630598	4932.YER075C	0.884	12
632240	4932.YJL187C	3.25	32
634782	4932.YOR250C	10.7	41
630431	4932.YEL015W	8.62	37
631433	4932.YGR254W	8226	71873
630463	4932.YEL040W	84.4	439
632775	4932.YKR085C	14.5	20
631759	4932.YHR187W	2.64	17
629066	4932.YBR020W	68.3	509
634986	4932.YPL045W	6.44	61
633329	4932.YLR418C	62.4	237
632932	4932.YLR063W	1.42	9
630577	4932.YER059W	8.45	36
634767	4932.YOR234C	1716	1604
635178	4932.YPL230W	3.27	7
631001	4932.YGL111W	25.5	100
634013	4932.YNL110C	29.4	68
629361	4932.YBR289W	7.3	49
631704	4932.YHR139C	16.7	32
633976	4932.YNL076W	3.14	16
628943	4932.YBL025W	0.983	3
629739	4932.YDL167C	12.0	71
634405	4932.YOL066C	2.75	23
629960	4932.YDR126W	0.25	2
630608	4932.YER082C	35.1	148
632675	4932.YKL212W	255	2173
633778	4932.YMR221C	3.69	30
631058	4932.YGL167C	50.9	494
631677	4932.YHR115C	2.2	8
634755	4932.YOR223W	1.2	4
634617	4932.YOR095C	73.7	310
630442	4932.YEL022W	16.6	270
635134	4932.YPL188W	28.3	98
635442	4932.YPR188C	23.9	54
633071	4932.YLR182W	14.3	132
634355	4932.YOL019W	6.42	42
630696	4932.YER153C	0.287	1
634915	4932.YOR374W	397	2756
632243	4932.YJL190C	1912	5202
633775	4932.YMR218C	0.278	6
632921	4932.YLR052W	35.2	91
631373	4932.YGR196C	5.67	46
634744	4932.YOR212W	4.58	23
635206	4932.YPL256C	0.966	7
630384	4932.YDR520C	0.402	2
632664	4932.YKL201C	1.14	17
633141	4932.YLR249W	4587	46739
628970	4932.YBL049W	1.74	4
631218	4932.YGR054W	154	1073
630477	4932.YEL053C	0.668	8
633842	4932.YMR280C	0.588	8
634914	4932.YOR373W	1.66	17
635417	4932.YPR166C	3.02	1
632085	4932.YJL042W	6.93	100
630548	4932.YER037W	0.422	3
630230	4932.YDR372C	41.4	199
630575	4932.YER057C	734	1454
634212	4932.YNL301C	2959	4301
635122	4932.YPL177C	2.6	7
632159	4932.YJL111W	131	1083
629461	4932.YCR014C	1.64	11
631504	4932.YHL020C	5.47	21
631563	4932.YHR021C	1426	2597
632698	4932.YKR010C	6.61	48
634100	4932.YNL192W	9.2	128
632808	4932.YLL010C	6.79	43
634067	4932.YNL160W	452	1519
633347	4932.YLR436C	1.02	21
630378	4932.YDR514C	0.342	2
633044	4932.YLR158C	1.57	24
632574	4932.YKL114C	83.6	237
633411	4932.YML024W	2309	5988
633486	4932.YML093W	30.3	215
632360	4932.YJR077C	974	4271
631770	4932.YHR197W	39.3	384
629531	4932.YCR081W	2.72	52
629046	4932.YBR002C	2.91	9
630252	4932.YDR391C	19.1	50
635240	4932.YPR004C	80.6	375
632569	4932.YKL109W	0.202	1
631440	4932.YGR261C	13.1	128
632616	4932.YKL154W	33.1	87
632904	4932.YLR035C-A	3.4	1338
629991	4932.YDR158W	1287	4936
632548	4932.YKL092C	1.14	17
633659	4932.YMR116C	4399	16963
629638	4932.YDL074C	17.4	103
634692	4932.YOR164C	54.3	269
628781	4932.Q0105	2.39	13
632977	4932.YLR107W	0.586	4
633945	4932.YNL047C	0.159	1
635023	4932.YPL082C	31.7	844
630100	4932.YDR256C	52.4	300
634213	4932.YNL302C	2202	6077
631072	4932.YGL181W	16.7	38
630918	4932.YGL030W	2244	3324
631463	4932.YGR283C	2.72	9
629616	4932.YDL052C	94.4	300
630722	4932.YER175C	17.0	71
632007	4932.YIR012W	53.0	219
633726	4932.YMR174C	52.9	11
632077	4932.YJL033W	17.1	148
633467	4932.YML075C	25.7	312
633787	4932.YMR230W	956	2645
634194	4932.YNL284C-A	28.8	1803
629879	4932.YDR050C	11485	22732
631225	4932.YGR061C	295	4626
632805	4932.YLL007C	2.08	18
634173	4932.YNL265C	3.89	12
629484	4932.YCR032W	0.063	2
634223	4932.YNL312W	102	443
630519	4932.YER011W	0.351	1
629426	4932.YCL049C	1.35	5
631007	4932.YGL117W	17.3	59
634803	4932.YOR271C	257	683
628988	4932.YBL066C	2.24	35
635189	4932.YPL241C	0.792	2
630997	4932.YGL107C	18.2	143
631451	4932.YGR271C-A	16.1	35
630002	4932.YDR169C	8.9	56
632967	4932.YLR098C	0.894	9
633320	4932.YLR410W-B	1.82	931
633319	4932.YLR410W-A	2.32	211
635260	4932.YPR022C	1.37	17
634195	4932.YNL284C-B	8.35	3382
633632	4932.YMR090W	48.6	120
632041	4932.YIR038C	72.9	144
629782	4932.YDL209C	6.01	27
631661	4932.YHR099W	19.3	1076
630497	4932.YEL071W	539	3786
632747	4932.YKR058W	7.09	42
629151	4932.YBR098W	0.628	5
633454	4932.YML062C	5.51	26
631047	4932.YGL156W	7.57	112
635347	4932.YPR108W	177	588
633938	4932.YNL041C	2.82	32
630226	4932.YDR369C	2.58	28
629159	4932.YBR106W	1050	2784
629019	4932.YBL093C	16.7	17
632508	4932.YKL054C	180	659
628867	4932.YAL062W	71.2	1358
633297	4932.YLR390W-A	678	1910
631739	4932.YHR171W	0.681	7
631337	4932.YGR162W	164	1498
629737	4932.YDL165W	13.9	26
629363	4932.YBR291C	7.52	19
633978	4932.YNL078W	0.567	2
629857	4932.YDR032C	777	1432
632172	4932.YJL124C	39.5	57
630014	4932.YDR179C	0.922	2
631947	4932.YIL129C	1.48	38
632475	4932.YKL023W	4.9	11
632334	4932.YJR051W	15.8	119
632550	4932.YKL094W	23.6	104
633918	4932.YNL022C	19.2	68
635371	4932.YPR131C	2.76	6
631949	4932.YIL131C	11.5	61
632604	4932.YKL143W	9.05	48
629206	4932.YBR146W	13.5	49
630168	4932.YDR318W	3.72	20
630786	4932.YFL034W	1.99	23
634971	4932.YPL031C	9.18	48
631614	4932.YHR061C	0.377	2
632462	4932.YKL012W	0.918	5
635057	4932.YPL115C	9.17	150
635124	4932.YPL179W	0.254	7
634028	4932.YNL125C	5.21	29
633963	4932.YNL065W	0.134	1
633534	4932.YMR001C	2.84	26
633927	4932.YNL030W	2297	2504
632419	4932.YJR135C	1.8	7
630173	4932.YDR321W	111	571
630856	4932.YFR032C-A	847	110
634253	4932.YNR001C	449	2180
634086	4932.YNL178W	4063	10657
629980	4932.YDR147W	0.975	6
633568	4932.YMR031C	72.7	606
629005	4932.YBL080C	0.21	2
633617	4932.YMR076C	12.2	172
631383	4932.YGR205W	29.0	113
630210	4932.YDR356W	10.9	75
630000	4932.YDR167W	38.7	93
629647	4932.YDL083C	1764	5009
632300	4932.YJR017C	140	173
635125	4932.YPL180W	2.74	28
632164	4932.YJL116C	5.0	11
632154	4932.YJL106W	0.09	3
634922	4932.YOR380W	0.112	1
633924	4932.YNL027W	11.7	70
634962	4932.YPL022W	22.2	379
630302	4932.YDR440W	1.62	8
632105	4932.YJL060W	84.7	455
629027	4932.YBL100W-A	1.67	171
629667	4932.YDL101C	11.6	57
629028	4932.YBL100W-B	1.48	861
629778	4932.YDL205C	31.8	133
633472	4932.YML080W	8.41	32
633847	4932.YMR285C	18.4	117
633552	4932.YMR016C	6.76	48
630051	4932.YDR210W	20.1	9
631940	4932.YIL122W	1.5	4
631996	4932.YIR001C	37.2	55
629803	4932.YDL230W	6.69	27
630079	4932.YDR236C	14.8	70
633512	4932.YML115C	14.8	99
632397	4932.YJR113C	11.6	29
629351	4932.YBR279W	42.1	181
631182	4932.YGR024C	0.787	4
628899	4932.YAR033W	2.86	6
633021	4932.YLR149C	0.457	5
632815	4932.YLL018C-A	8.02	10
631935	4932.YIL117C	3.43	10
628859	4932.YAL055W	10.8	43
630395	4932.YDR527W	10.5	39
634390	4932.YOL052C	28.1	123
631978	4932.YIL156W-B	9.3	8
630338	4932.YDR475C	1.32	14
635081	4932.YPL137C	2.21	32
634503	4932.YOL158C	0.662	5
634446	4932.YOL103W	0.283	3
634645	4932.YOR122C	1853	2077
629211	4932.YBR151W	36.7	109
629400	4932.YCL025C	4.36	43
634289	4932.YNR034W	19.3	79
631125	4932.YGL231C	32.9	79
629264	4932.YBR199W	40.3	208
631327	4932.YGR157W	42.4	353
634191	4932.YNL282W	0.344	1
629358	4932.YBR286W	495	2733
631035	4932.YGL144C	0.598	4
630145	4932.YDR297W	2.52	13
632383	4932.YJR100C	2.98	15
633462	4932.YML070W	292	1862
628922	4932.YBL006C	14.3	30
633241	4932.YLR340W	3248	7425
633872	4932.YMR306W	0.262	23
631273	4932.YGR108W	0.326	4
633610	4932.YMR070W	29.1	41
630816	4932.YFL065C	0.238	3
628938	4932.YBL020W	0.175	2
629317	4932.YBR246W	1.63	11
634736	4932.YOR204W	522	5087
635052	4932.YPL110C	5.47	88
631385	4932.YGR207C	98.0	241
633170	4932.YLR275W	2.22	3
634518	4932.YOR004W	27.9	51
630055	4932.YDR212W	192	1150
629227	4932.YBR166C	13.9	94
630325	4932.YDR462W	6.19	8
632496	4932.YKL043W	0.312	1
631975	4932.YIL155C	41.6	343
631347	4932.YGR171C	1.58	13
632200	4932.YJL148W	70.1	201
635006	4932.YPL065W	4.55	18
628854	4932.YAL048C	0.312	4
634996	4932.YPL055C	4.91	23
628807	4932.YAL013W	3.03	15
630983	4932.YGL093W	11.8	158
629928	4932.YDR098C	56.0	266
634912	4932.YOR371C	2.07	24
632099	4932.YJL054W	17.0	95
631553	4932.YHR011W	2.01	11
631968	4932.YIL148W	2517	5867
634270	4932.YNR016C	429	11631
633059	4932.YLR170C	0.428	1
633152	4932.YLR259C	1292	9171
633950	4932.YNL052W	46.5	120
631075	4932.YGL184C	23.2	116
635102	4932.YPL157W	0.206	1
632454	4932.YKL005C	5.9	34
629175	4932.YBR120C	42.0	19
632954	4932.YLR085C	1.63	12
635049	4932.YPL107W	1.95	3
630128	4932.YDR280W	6.66	36
633598	4932.YMR058W	150	684
632678	4932.YKL215C	12.5	180
630280	4932.YDR418W	2116	8549
631057	4932.YGL166W	18.6	22
629890	4932.YDR061W	4.18	36
632642	4932.YKL178C	0.775	4
628942	4932.YBL024W	204	1766
633799	4932.YMR241W	293	812
634406	4932.YOL067C	23.9	60
630969	4932.YGL079W	3.93	4
629639	4932.YDL075W	3183	3989
629961	4932.YDR127W	320	5602
634188	4932.YNL279W	0.633	9
629658	4932.YDL092W	40.2	68
630261	4932.YDR400W	0.401	2
634354	4932.YOL018C	3.02	14
629360	4932.YBR288C	5.58	44
634752	4932.YOR220W	44.2	150
632782	4932.YKR092C	77.9	78
633779	4932.YMR222C	49.1	67
628786	4932.Q0140	9.03	37
632846	4932.YLL048C	21.7	423
634172	4932.YNL264C	16.6	47
634822	4932.YOR290C	3.09	63
634665	4932.YOR142W	281	1135
632822	4932.YLL024C	2933	42383
631487	4932.YHL007C	12.2	137
630996	4932.YGL106W	455	654
634364	4932.YOL027C	62.5	346
635227	4932.YPL277C	1.01	11
634743	4932.YOR211C	8.92	73
629449	4932.YCR002C	122	540
634888	4932.YOR347C	94.7	1826
630107	4932.YDR261C-D	16.1	9867
635063	4932.YPL120W	1.65	13
631890	4932.YIL075C	129	1263
634490	4932.YOL145C	50.5	606
631120	4932.YGL226W	2.33	4
631825	4932.YIL019W	2.69	7
634861	4932.YOR324C	0.821	6
631716	4932.YHR149C	4.31	30
633225	4932.YLR324W	20.1	130
634441	4932.YOL098C	22.2	265
630221	4932.YDR365W-A	55.7	8359
634894	4932.YOR353C	9.62	44
634330	4932.YNR074C	5.84	23
630597	4932.YER074W-A	22.7	40
629829	4932.YDR005C	13.9	46
631556	4932.YHR014W	9.48	35
630043	4932.YDR204W	11.7	35
631509	4932.YHL025W	5.96	16
631911	4932.YIL097W	1.44	8
634383	4932.YOL045W	7.8	108
630830	4932.YFR010W	123	644
631489	4932.YHL009C	4.27	16
633878	4932.YMR311C	79.8	199
628846	4932.YAL042W	76.8	273
635340	4932.YPR101W	0.427	1
633516	4932.YML118W	0.179	1
631779	4932.YHR205W	22.8	147
632505	4932.YKL052C	8.83	37
631199	4932.YGR037C	1690	988
631812	4932.YIL008W	29.5	52
634181	4932.YNL273W	0.358	7
633724	4932.YMR173W	667	1696
634769	4932.YOR236W	10.2	22
634466	4932.YOL121C	2137	6023
634898	4932.YOR357C	11.7	20
631365	4932.YGR188C	1.4	20
629750	4932.YDL178W	40.5	234
630682	4932.YER143W	6.51	40
635381	4932.YPR138C	0.622	5
634952	4932.YPL012W	62.8	880
630954	4932.YGL064C	3.24	28
630881	4932.YFR053C	766	5020
631464	4932.YGR284C	46.3	190
629617	4932.YDL053C	40.4	78
633798	4932.YMR240C	1.26	7
628841	4932.YAL038W	14778	77891
633466	4932.YML074C	279	754
632751	4932.YKR062W	34.8	110
634197	4932.YNL286W	8.3	21
635308	4932.YPR069C	383	1889
633089	4932.YLR200W	146	243
633772	4932.YMR215W	68.8	473
629880	4932.YDR051C	43.1	131
634770	4932.YOR237W	0.419	2
630518	4932.YER010C	20.8	36
630724	4932.YER176W	3.63	35
635229	4932.YPL279C	0.119	1
632691	4932.YKR003W	37.6	165
629128	4932.YBR078W	672	2684
633639	4932.YMR097C	0.435	2
632116	4932.YJL070C	0.891	11
629076	4932.YBR030W	0.776	7
633237	4932.YLR336C	4.82	53
629702	4932.YDL133W	0.642	4
634654	4932.YOR131C	37.4	100
629585	4932.YDL022W	378	1853
635259	4932.YPR021C	1.05	12
632913	4932.YLR044C	12925	82808
631423	4932.YGR244C	97.5	452
634818	4932.YOR286W	170	154
633831	4932.YMR271C	31.7	187
629114	4932.YBR065C	6.46	23
632968	4932.YLR099C	1.01	4
631284	4932.YGR117C	5.15	30
631004	4932.YGL114W	1.79	14
630496	4932.YEL070W	0.041	1
633420	4932.YML032C	42.2	219
633017	4932.YLR146C	6.61	24
631452	4932.YGR271W	1.98	54
631699	4932.YHR135C	42.2	335
630291	4932.YDR429C	260	701
628852	4932.YAL047C	0.757	5
633756	4932.YMR199W	0.921	5
630652	4932.YER118C	13.6	54
633396	4932.YML010W	52.9	585
633813	4932.YMR253C	5.6	27
630596	4932.YER074W	3212	4907
630531	4932.YER021W	44.0	352
629098	4932.YBR052C	113	256
630670	4932.YER134C	59.6	105
630476	4932.YEL052W	9.66	64
633988	4932.YNL088W	21.5	319
630424	4932.YEL009C	14.3	37
630706	4932.YER161C	15.3	31
632233	4932.YJL180C	9.28	44
631665	4932.YHR103W	2.49	18
634515	4932.YOR001W	9.23	75
634108	4932.YNL200C	34.9	121
630361	4932.YDR498C	9.28	29
630758	4932.YFL013C	31.2	269
634789	4932.YOR257W	22.2	50
630323	4932.YDR461C-A	19.8	15
631160	4932.YGR002C	13.7	63
630664	4932.YER129W	0.924	9
629107	4932.YBR058C-A	20.6	13
631717	4932.YHR150W	0.466	2
632864	4932.YLL066C	0.311	77
629943	4932.YDR111C	0.051	1
631432	4932.YGR253C	322	884
630374	4932.YDR510W	340	294
631801	4932.YHR218W-A	0.531	7
632772	4932.YKR082W	15.5	225
634545	4932.YOR027W	717	3720
634991	4932.YPL050C	29.6	160
629529	4932.YCR079W	0.724	5
628783	4932.Q0115	0.416	11
635284	4932.YPR045C	3.15	17
633330	4932.YLR419W	3.71	60
635246	4932.YPR010C	223	2578
635179	4932.YPL231W	1024	22184
633020	4932.YLR148W	3.96	52
633683	4932.YMR137C	0.177	2
629997	4932.YDR164C	14.6	135
630095	4932.YDR251W	14.2	152
632617	4932.YKL155C	1.95	16
632352	4932.YJR069C	143	313
632485	4932.YKL033W	1.09	17
629431	4932.YCL055W	3.39	11
631181	4932.YGR023W	3.15	5
632744	4932.YKR055W	19.9	42
630794	4932.YFL042C	3.42	23
635022	4932.YPL081W	1687	4418
634812	4932.YOR280C	7.82	33
634464	4932.YOL119C	0.094	1
631895	4932.YIL082W	35.1	321
629981	4932.YDR148C	94.4	472
635126	4932.YPL181W	2.5	13
632317	4932.YJR034W	19.4	14
632992	4932.YLR121C	3.43	19
629609	4932.YDL045W-A	1.98	1
630353	4932.YDR490C	2.76	38
631605	4932.YHR054C	1.8	20
629777	4932.YDL204W	36.4	124
629672	4932.YDL106C	1.84	7
630188	4932.YDR335W	14.0	278
635384	4932.YPR141C	1.04	7
633737	4932.YMR183C	112	323
631332	4932.YGR161C-C	44.5	7543
631642	4932.YHR081W	20.4	24
632719	4932.YKR031C	0.391	9
631081	4932.YGL189C	1347	1991
635275	4932.YPR036W-A	30.4	22
634954	4932.YPL014W	1.04	4
630440	4932.YEL020W-A	572	351
631752	4932.YHR181W	4.66	13
630195	4932.YDR342C	90.8	1055
