ORF,Length,RPF,mRNA,TE,IP
YNL158W,198,33.7334,90.942,0.37093312220976,0.000622742804355083
YNL159C,289,20.0985,63.8485,0.314784215760746,0.000532290590992113
YNL160W,354,22.2226,35.0994,0.633133329914471,0.00185188822458132
YNL161W,756,26.3063,40.9709,0.642072788247268,0.00121576715001999
YNL162WA,72,33.587,131.4008,0.255607271797432,0.000462710743040977
YNL163C,1110,22.7517,60.232,0.37773442688272,0.000719126755516705
YNL164C,351,16.3702,157.3033,0.104067746830486,0.000186121122963706
YNL165W,406,6.4065,23.2533,0.275509282553444,0.000487180337433575
YNL166C,448,68.78,111.0483,0.619370129934452,0.00115657619761485
YNL167C,647,17.8003,16.2606,1.09468900286582,0.00194088640940813
YNL168C,259,66.4439,81.9532,0.81075418653573,0.00171471576976514
YNL169C,500,22.4682,48.0389,0.467708461267848,0.0008548079404047
YNL172W,1748,3.0247,10.9122,0.277185168893532,0.000482991521290502
YNL173C,366,41.686,56.2871,0.740595980251248,0.00135011593129655
YNL175C,403,185.8061,223.5337,0.831221869454136,0.00198852074133089
YNL176C,636,10.1315,21.985,0.460836934273368,0.000676418498638764
YNL177C,309,57.52,183.512,0.313439993024979,0.000520304126849186
YNL178W,240,6451.8049,8146.5537,0.791967393524945,0.00340482698827417
YNL180C,331,45.2454,50.5699,0.89471009434466,0.00151884836768088
YNL181W,407,38.8493,94.5824,0.410745550969313,0.000840071077554676
YNL182C,555,38.6446,184.9227,0.208977048247727,0.000396363785583062
YNL183C,790,12.7619,22.9365,0.556401368997014,0.00101815297709953
YNL185C,158,63.7071,63.5522,1.00243736644837,0.00177806402931458
YNL186W,792,38.882,86.9728,0.447059310497075,0.000865399351197156
YNL187W,357,0.9581,19.3572,0.0494957948463621,7.86290885993504e-05
YNL188W,433,8.8547,80.4778,0.110026616035727,0.00018492892993129
YNL189W,542,202.9002,158.5239,1.27993444521615,0.00308048049397215
YNL191W,357,18.5875,43.1815,0.430450540161875,0.000873832268082912
YNL192W,1131,26.274,76.2664,0.344502952807527,0.00065922533434983
YNL193W,558,12.8944,20.3971,0.632168298434581,0.00120671887621609
YNL194C,301,0,0.6617,0,0
YNL195C,261,2.6166,6.8621,0.381311843313271,0.000726092050818499
YNL196C,298,0,4.0099,0,0
YNL197C,661,31.737,23.9763,1.32368213610941,0.00234180876015734
YNL199C,534,23.9931,103.5637,0.231674804975102,0.000390421129551687
YNL200C,246,11.3777,49.8661,0.228165025939466,0.000412577150915913
YNL201C,858,17.6686,35.0225,0.504492826040403,0.00093716505231663
YNL202W,292,0.7021,6.1378,0.11438952067516,0.000230288297720507
YNL204C,300,0,7.7454,0,0
YNL206C,455,26.4883,134.3437,0.197168158983265,0.00038236816833907
YNL207W,425,52.1911,190.4158,0.274090175290076,0.000534766760074503
YNL208W,199,378.8087,291.7599,1.29835765641543,0.00308633675833183
YNL210W,270,0,1.4744,0,0
YNL211C,86,25.0874,92.9023,0.27004067714147,0.000480350239673996
YNL212W,782,34.7299,47.4488,0.731944748866146,0.00146133236673537
YNL213C,214,11.7912,46.1216,0.255654617359328,0.000473790333658153
YNL214W,199,13.0151,50.5673,0.25738174670192,0.000469780051050151
YNL215W,320,42.0921,72.6379,0.5794784816191,0.0010667629606393
YNL216W,827,56.3158,74.5183,0.755731142551561,0.00139561383846077
YNL217W,326,33.98,212.4972,0.15990798937586,0.000314179266659893
YNL218W,587,10.8581,30.1657,0.359948550837541,0.000632389794689897
YNL219C,555,40.6201,64.5191,0.629582557723217,0.00132681889710336
YNL220W,433,332.8402,806.7746,0.412556617424495,0.00113340134698979
YNL221C,875,18.11,47.0604,0.384824608375619,0.000704007971431832
YNL222W,206,54.9391,138.2302,0.397446433557935,0.000810047996652484
YNL223W,494,4.4371,26.5325,0.167232639216056,0.000287689139580093
YNL224C,767,17.6144,52.6303,0.334681732766106,0.000642257775986912
YNL225C,581,12.9752,70.9205,0.182954152889503,0.000359239745521829
YNL227C,590,14.8687,32.0437,0.464013206964239,0.000917044082758264
YNL229C,354,64.3489,136.4559,0.471572867131432,0.000901762452039343
YNL230C,379,4.3332,18.0632,0.239891049205014,0.000461619522913038
YNL231C,351,154.7377,231.3172,0.668941609184272,0.00133637823124486
YNL232W,292,66.2326,233.9171,0.283145610132821,0.000533279401292708
YNL233W,892,15.3044,23.0826,0.663027561886443,0.00120701619271309
YNL234W,426,5.9462,11.0829,0.536520224850896,0.000962951247863334
YNL236W,974,13.032,21.69,0.600829875518672,0.0010900143996216
YNL237W,459,1.3428,3.7678,0.356388343330325,0.00062079219141409
YNL238W,814,23.5089,41.8224,0.562112647767703,0.00111187482021131
YNL239W,454,80.3933,46.8818,1.71480830514187,0.00418738708095443
YNL240C,491,11.2998,41.4638,0.27252205538325,0.000392102361624386
YNL241C,505,106.756,33.2032,3.21523226676947,0.00624354810105666
YNL242W,1592,4.1833,3.4768,1.2032040957202,0.0020661218500812
YNL243W,968,63.5076,56.7291,1.11948893953897,0.0019106648707234
YNL244C,108,961.9972,1028.1493,0.935659052629808,0.00213522645178624
YNL245C,179,23.586,31.0386,0.759892520925557,0.001311948419079
YNL246W,264,49.5591,120.2153,0.412252849678868,0.000775051207828615
YNL247W,767,153.4332,124.7147,1.2302735764108,0.00310229526727109
YNL248C,415,202.2282,231.9963,0.871687177769645,0.00193062238952001
YNL249C,542,2.9076,53.7827,0.0540619939125406,9.49022643721777e-05
YNL250W,1312,3.8716,7.7243,0.501223411830198,0.00100200157920314
YNL251C,575,59.83,43.8748,1.3636529397285,0.00243362237125676
YNL252C,281,45.9544,59.0428,0.778323521242217,0.00135265904466565
YNL253W,422,13.7891,67.5981,0.203986502579214,0.000385055489249716
YNL254C,401,10.9238,39.4578,0.276847670169143,0.000461807007549135
YNL255C,153,825.6368,943.5276,0.875053151598321,0.00203917043608621
YNL256W,824,19.5615,94.0321,0.208030023789748,0.000409111909470623
YNL257C,1229,6.3666,24.573,0.259089244292516,0.000450754761705779
YNL258C,754,19.0998,83.3956,0.229026471420555,0.000430017623515233
YNL259C,73,158.3222,312.0325,0.507390095582992,0.00103229974316013
YNL260C,198,39.9294,110.334,0.361895698515417,0.000700262882552908
YNL261W,479,13.0118,85.1369,0.152833847603096,0.000295694698840753
YNL262W,2222,10.7251,9.3066,1.1524187136011,0.00219111016842513
YNL263C,314,82.7361,94.1093,0.879149032029778,0.00172608690313954
YNL264C,350,41.6283,40.0546,1.03928887069151,0.00217374975670302
YNL265C,298,35.6141,79.1989,0.449679225342776,0.000830717511517951
YNL267W,1066,13.2609,34.0771,0.389144029274792,0.000753685759004702
YNL268W,611,78.1895,104.2771,0.749824266305833,0.00164643097955592
YNL269W,131,0,1.0064,0,0
YNL271C,1953,11.533,10.3825,1.11081146159403,0.00201007301599764
YNL272C,759,16.1733,34.666,0.466546472047539,0.000864164052027399
YNL273W,1238,6.0986,9.9086,0.615485537815635,0.00116288319287017
YNL274C,350,11.9217,25.0579,0.475766125652988,0.000944603764615789
YNL275W,576,4.5211,45.3012,0.0998008882766902,0.00017353436519673
YNL277W,486,8.8789,23.1347,0.383791447479328,0.000690236785882505
YNL278W,1060,8.4158,5.785,1.45476231633535,0.00262823811543263
YNL279W,661,1.0372,7.2533,0.142996980684654,0.000233267967493167
YNL280C,438,63.4662,103.2492,0.614689508490138,0.00127125192100427
YNL281W,153,321.2785,612.4729,0.524559535613739,0.00105117628534284
YNL282W,195,20.9682,122.5399,0.171113245563282,0.000251076601868752
YNL283C,503,17.1596,38.2291,0.44886225414671,0.000759113271407401
YNL284C,322,44.8048,144.5843,0.309887034761036,0.000611623097363847
YNL286W,285,21.8175,77.3147,0.28219083822352,0.000468393815292754
YNL287W,935,132.3706,84.6706,1.56335965494516,0.00350294595753408
YNL288W,373,33.3862,62.0062,0.538433253448849,0.00101012006738643
YNL289W,279,76.6467,105.845,0.724140960838963,0.00107542544673963
YNL290W,340,44.8582,118.4053,0.378852973642227,0.00062445743698634
YNL291C,548,11.0033,60.1183,0.183027464183119,0.000345524840286161
YNL292W,403,47.3856,54.275,0.873064947029019,0.00159170105308804
YNL293W,633,9.2048,56.3794,0.163265306122449,0.000291175499472824
YNL294C,533,5.3989,103.7574,0.0520338790293512,8.8961800466898e-05
YNL295W,524,10.7212,33.019,0.324697901208395,0.000554063286966634
YNL297C,1636,11.4991,22.5832,0.509188246129866,0.000900383220993221
YNL298W,842,12.3012,17.1708,0.716402264309176,0.00130585614808855
YNL299W,642,14.9488,53.9316,0.277180725214902,0.000513345032781662
YNL300W,102,265.1923,59.8887,4.42808576576216,0.0120930151462012
YNL304W,417,10.178,34.7608,0.292801086281098,0.00049884016680596
YNL305C,297,22.3216,91.8663,0.242979199118719,0.000348106443175771
YNL306W,217,83.6063,243.6248,0.343176474644617,0.000610761976216944
YNL307C,375,107.6552,104.3901,1.03127787021949,0.00178692192284591
YNL308C,591,118.9808,104.98,1.13336635549628,0.00248829325533955
YNL309W,420,14.9954,17.5734,0.853301011756405,0.00138506904483622
YNL310C,174,59.4695,38.7625,1.5342018703644,0.00299250103691337
YNL311C,763,6.4714,41.5562,0.155726461996044,0.000288688068759715
YNL312W,273,80.4257,124.8907,0.64396868621923,0.00131692652629374
YNL313C,904,30.1274,57.7158,0.521995710013549,0.000969613275034769
YNL314W,255,8.5688,35.3729,0.242241942277845,0.000371675621191792
YNL315C,318,35.9054,108.8032,0.330003161671716,0.000607967615691096
YNL316C,334,14.128,46.9359,0.301006265992556,0.000579791755797369
YNL317W,465,15.464,25.7494,0.600557682897466,0.00109685561572118
YNL320W,284,20.6909,47.9066,0.431900823686089,0.000749757893051736
YNL321W,908,10.5776,8.6597,1.22147418501796,0.00210901555240687
YNL322C,313,91.9542,79.5576,1.15581918006576,0.00197647060544046
YNL323W,414,55.0604,73.7172,0.746913881699251,0.00147289547452912
YNL325C,879,5.6971,30.3214,0.187890400839011,0.000372096284704211
YNL326C,336,11.1948,63.0672,0.177505898470203,0.000302805106764119
YNL327W,1041,139.2817,153.15,0.909446294482533,0.00165356683192964
YNL328C,146,10.2395,15.8229,0.647131688881305,0.0012037205633689
YNL329C,1030,4.1304,27.76,0.148789625360231,0.000259584606783074
YNL330C,433,31.3075,143.2935,0.21848513714858,0.000443271713567099
YNR001C,479,79.0717,140.4133,0.563135400991217,0.00130652988217615
YNR002C,282,0.7269,1.412,0.514801699716714,0.000991623738868532
YNR003C,317,59.7425,162.5647,0.367499832374433,0.000716906164160158
YNR004W,146,15.8247,38.8792,0.407022263832589,0.000921769593437642
YNR006W,622,26.228,21.9433,1.19526233520027,0.00203324689318901
YNR007C,310,17.8622,37.9126,0.471141520233379,0.000880787015739849
YNR008W,661,27.381,30.0208,0.912067633107712,0.00170395186898623
YNR009W,249,32.628,35.6869,0.914285073794586,0.00148447289506579
YNR010W,149,45.1604,36.3327,1.24296845541344,0.00195917396429602
YNR011C,876,12.3728,21.1454,0.585129626301702,0.00105882194547157
YNR012W,501,24.201,77.0281,0.314184044524011,0.000672730971618055
YNR013C,894,34.2238,28.9192,1.18342831060334,0.00218567785760232
YNR014W,212,4.825,5.3115,0.908406288242493,0.00142959364257122
YNR015W,384,22.276,65.0844,0.34226327660699,0.000617516800145582
YNR016C,2233,228.3004,55.5949,4.10649897742419,0.0112409602425671
YNR017W,222,114.0021,114.9107,0.992092990469991,0.00171588329028734
YNR018W,224,137.9656,101.4677,1.35969968768386,0.00249911692827155
YNR019W,642,31.6061,14.9349,2.11625789258716,0.00455473287641021
YNR020C,270,16.9503,68.5597,0.247234162343184,0.000420426749771381
YNR021W,404,168.4058,179.3735,0.938855516561811,0.00220333800667601
YNR022C,139,85.0155,117.696,0.722331260195759,0.00138891456935386
YNR023W,566,16.2238,43.512,0.372858062143776,0.000676323561851945
YNR024W,186,44.68,146.2029,0.305602693243431,0.000597122429108993
YNR026C,471,36.9334,39.5462,0.93393044085146,0.00182893306775912
YNR027W,317,10.3525,60.9618,0.169819460711462,0.000280291463111205
YNR028W,308,48.1621,88.1719,0.546229581079686,0.000906218439203648
YNR029C,429,28.5662,90.8359,0.314481388966257,0.000645060271388738
YNR030W,551,34.323,39.2574,0.874306500175763,0.00184536788525176
YNR031C,1579,7.2178,21.2859,0.339088316679116,0.000646469796172159
YNR032CA,73,117.8211,175.2389,0.672345580804262,0.00123591191633476
YNR032W,368,11.1553,91.7391,0.121598097212639,0.00021620740376386
YNR033W,787,16.122,41.9845,0.383998856720933,0.000668689717613618
YNR034W,321,24.2824,22.1376,1.09688493784331,0.00198288701194793
YNR034WA,98,7.5855,16.0754,0.471870062331264,0.00102030120014214
YNR035C,342,113.5928,245.7278,0.462270854172788,0.000962998610006603
YNR036C,153,103.0935,259.4053,0.397422489054773,0.000589553235431926
YNR037C,91,77.1347,133.2752,0.578762590489453,0.000889666022002597
YNR038W,629,45.7709,41.9176,1.09192558734279,0.00212903417522361
YNR039C,605,10.3094,27.9502,0.368848881224464,0.000637295184436579
YNR040W,256,14.137,62.9578,0.224547236402797,0.000381766259107253
YNR041C,372,25.7504,91.2931,0.282062937943831,0.000473168278255566
YNR043W,396,179.5711,80.5793,2.22850161269706,0.00480087261435826
YNR044W,725,29.0364,12.7697,2.27385138256968,0.00386121381614422
YNR045W,489,3.3617,17.6872,0.190064001085531,0.000312530287901844
YNR046W,135,150.8685,115.2791,1.30872378427659,0.00227244237442047
YNR047W,893,13.7509,7.0886,1.93986118556556,0.00347759278551534
YNR048W,393,8.7072,44.148,0.197227507474857,0.000346301634950342
YNR049C,210,24.6775,94.6172,0.260814101453013,0.000428515378563052
YNR050C,446,136.1786,157.6237,0.863947490129974,0.00253360774280082
YNR051C,515,50.4161,81.6597,0.617392667374482,0.00131633443860402
YNR052C,433,45.222,86.4676,0.522993583723846,0.000784433213930647
YNR053C,486,115.3733,469.7539,0.245603708665325,0.000519027887576072
YNR054C,316,63.3922,57.371,1.10495197922295,0.00224893326019842
YNR055C,586,22.6888,93.6046,0.242389797082622,0.000491230555346096
YNR056C,561,0,2.1356,0,0
YNR057C,237,2.5917,22.6566,0.114390508725934,0.00019931913821486
YNR058W,480,0.4281,25.2247,0.01697146051291,3.19941331647072e-05
YNR059W,580,2.0087,52.2202,0.0384659576179333,6.71693047481369e-05
YNR060W,719,2.575,8.8928,0.289560093558834,0.000548532194543574
YNR061C,219,99.6674,272.2745,0.366054845385815,0.000674843262244933
YNR062C,327,0.4182,4.4686,0.0935863581434901,0.000159692190451129
YNR063W,607,5.7588,3.1807,1.81054484861823,0.00304579340246525
YNR064C,290,0.4713,2.06,0.22878640776699,0.000438049186049194
YNR066C,436,2.5126,13.1177,0.191542724715461,0.000357300407235152
YNR067C,1117,59.1651,54.4246,1.08710215601033,0.00206692602552315
YNR068C,272,0,14.6363,0,0
YNR069C,489,0.1401,11.7007,0.0119736426025793,2.03440251094047e-05
YNR070W,1333,0.206,2.5509,0.080755811674311,0.000162409595251585
YNR071C,342,0.2,2.9138,0.0686388907955247,0.000145560201222509
YNR074C,378,16.6543,94.422,0.176381563618648,0.000324429249971451
YNR075W,374,6.5863,9.9515,0.661839923629604,0.00108695112291632
YOL001W,293,3.9651,38.0609,0.104177778244865,0.000185621561715014
YOL002C,317,39.2532,388.1861,0.10111954034418,0.000175596926161702
YOL003C,378,13.3958,52.2222,0.256515428304438,0.000444218344757335
YOL004W,1536,45.5462,18.9289,2.40617257209875,0.00426517617930774
YOL005C,120,226.5233,92.1805,2.45738849322796,0.00440093759160333
YOL006C,769,43.3421,73.5432,0.589342046579425,0.00130210636962308
YOL007C,341,62.9793,43.6393,1.44317851111269,0.00261768513561911
YOL008W,207,33.596,28.7932,1.16680327299501,0.00201947492911625
YOL009C,271,10.0825,35.0111,0.287980097740431,0.000462624498052113
YOL010W,367,40.268,197.3758,0.204016905821281,0.000407728521938381
YOL011W,686,9.4948,36.5015,0.260120816952728,0.000512242828043614
YOL012C,134,198.0814,99.8905,1.98298536897903,0.00410501500920765
YOL013C,551,11.0679,42.0356,0.263298251957864,0.000441227690072153
YOL014W,124,6.0161,159.8997,0.0376242106770682,7.25571192593567e-05
YOL015W,586,0.2339,9.315,0.0251100375738057,4.93675674504698e-05
YOL016C,447,30.1774,189.56,0.159197087993247,0.000322613850444247
YOL017W,714,7.7788,19.5889,0.397102440667929,0.000706415251828196
YOL018C,397,23.9632,94.2757,0.254182148740344,0.000453503581790886
YOL019W,551,24.9961,25.9703,0.962487918891965,0.00179175847404116
YOL020W,592,25.9326,77.8152,0.333258797767017,0.00063385210839379
YOL021C,1001,39.3455,37.6178,1.04592772570432,0.00204533700450285
YOL022C,408,54.0213,188.5402,0.286524041026794,0.000583891242165288
YOL023W,676,4.8682,13.0035,0.374376129503595,0.000730507400834931
YOL024W,172,0,3.0752,0,0
YOL025W,660,5.4014,11.6027,0.465529575012713,0.000817942202915932
YOL026C,113,77.9195,103.6296,0.751903896184102,0.00102312688112781
YOL027C,573,71.998,51.8108,1.38963304948003,0.00272374333625052
YOL028C,245,25.6341,53.8572,0.47596421648359,0.000920710142167892
YOL030W,484,132.3163,72.7141,1.81967871430713,0.00412204503232408
YOL031C,421,31.3834,66.6524,0.470851762277127,0.000859439374122822
YOL032W,246,28.5831,85.1767,0.335574165235328,0.000557314001157556
YOL033W,536,7.7975,62.4534,0.12485309046425,0.000219041480065886
YOL034W,1093,4.7089,15.795,0.2981259892371,0.000584507285251333
YOL036W,761,17.2123,34.8377,0.494071078171062,0.000825250758678668
YOL038CA,31,18.9355,22.4796,0.842341500738447,0.0015093836249872
YOL038W,254,168.8207,409.1627,0.412600415433763,0.000691608950752039
YOL039W,106,6959.2904,2418.1571,2.87793146276559,0.0140310048496453
YOL040C,142,6644.8668,1115.674,5.95592153263408,0.0264790820001046
YOL041C,459,170.2311,236.0671,0.721113191969571,0.00166847948773998
YOL042W,363,19.4125,76.7042,0.25308262129062,0.000475899830019367
YOL043C,380,3.0613,33.2331,0.0921159927903205,0.000168268226831722
YOL044W,383,11.435,65.7742,0.173852361564261,0.000275397303895703
YOL045W,1101,10.9077,22.5216,0.484321717817562,0.000935350465557142
YOL047C,356,0.5869,2.0901,0.280799961724319,0.000427129129919995
YOL048C,342,5.9085,51.2556,0.115275208952778,0.000198366737819272
YOL049W,491,55.9411,145.5299,0.384395921387976,0.000727390706856088
YOL052C,396,44.936,52.0408,0.863476349325914,0.00163135602224995
YOL052CA,61,46.0631,19.1751,2.40223519042925,0.00593156538153829
YOL053W,395,7.2772,72.031,0.101028723743944,0.000170244670814421
YOL054W,406,10.9584,49.9454,0.219407593091656,0.000395954632022817
YOL055C,551,6.0936,27.7821,0.21933547140065,0.000505367772456046
YOL056W,303,35.6428,134.5379,0.264927578028199,0.000524171423169154
YOL057W,711,36.7433,64.2597,0.571793830347792,0.00114455733095991
YOL058W,420,22.6561,24.3811,0.929248475253372,0.00275631100635156
YOL059W,440,111.8856,68.1684,1.64131181016424,0.00354759405329822
YOL060C,706,12.5286,15.0936,0.830060422960725,0.00154131514616632
YOL061W,496,96.6717,188.2003,0.513663899579331,0.000977099320404488
YOL062C,491,12.9739,133.3347,0.0973032526416604,0.000174985944542876
YOL063C,957,3.0111,25.4171,0.118467488423148,0.000210601078346064
YOL064C,357,98.3029,251.458,0.390931686404887,0.000914733182266037
YOL065C,384,17.6426,44.1397,0.399699137058023,0.000746826140722011
YOL066C,591,15.1915,49.2235,0.308622913852123,0.000558460939148675
YOL067C,177,25.7734,33.6279,0.766429066340747,0.00138528212859627
YOL069W,451,8.1989,36.8691,0.222378631428486,0.000389902086662228
YOL070C,501,52.7773,83.0044,0.635837377295661,0.00106516809126647
YOL071W,162,39.0538,27.3285,1.42905025888724,0.00268247260887324
YOL072W,455,8.5786,42.5397,0.201661036631664,0.000340837772692488
YOL073C,322,12.5284,65.5889,0.191014028288323,0.000303288914990634
YOL075C,1294,1.8566,10.0987,0.183845445453375,0.000332099700803878
YOL076W,796,33.948,78.335,0.433369502776537,0.000831290287359692
YOL077C,291,226.8527,374.7706,0.605310822140264,0.00138927313137706
YOL077WA,68,211.1197,112.1146,1.88307053675436,0.00472794256065619
YOL078W,1176,7.8203,24.2051,0.323084804442039,0.000585386333311746
YOL080C,289,45.399,135.5058,0.335033629556816,0.000667727144362853
YOL081W,3079,2.8557,9.188,0.310807575097954,0.000556503903763891
YOL082W,415,15.8352,111.6722,0.141800734650164,0.000273898011083183
YOL083W,412,2.326,15.4925,0.150137163143457,0.000276845795520293
YOL084W,991,0.0692,1.2105,0.0571664601404378,0.000103685843326324
YOL086C,348,10697.9414,5816.1268,1.83935835099056,0.00756162497959424
YOL086WA,90,51.7342,128.1747,0.403622555777388,0.000770021491219583
YOL087C,1116,5.7189,21.9805,0.2601806146357,0.000461227668899078
YOL088C,277,61.1655,147.8091,0.413814169763567,0.000754149815941316
YOL089C,1030,6.8618,18.8302,0.364403989336279,0.000659687818401768
YOL090W,964,37.5791,45.3501,0.82864425877782,0.00176882144069493
YOL091W,609,0.2251,7.4337,0.0302810175282834,5.77102546006471e-05
YOL092W,308,85.005,230.8852,0.368169982311556,0.000650677517261523
YOL093W,293,53.8792,101.0427,0.533231990039854,0.000979184040141825
YOL094C,323,40.2213,62.097,0.647717281028069,0.0012120714947323
YOL095C,706,3.0107,18.3953,0.163666806195061,0.000313298769262702
YOL096C,312,19.5012,43.2045,0.451369648994896,0.000791688034066346
YOL097C,432,227.1068,372.9912,0.608879780541739,0.00153356106897367
YOL097WA,61,1.0967,39.4154,0.0278241499515418,4.73496322786094e-05
YOL098C,1037,44.9297,61.1231,0.735069065541506,0.00155984967325586
YOL100W,1081,6.0942,13.5653,0.449249187264565,0.000812603943467837
YOL101C,312,14.2425,97.9018,0.145477406952681,0.000242771880276497
YOL102C,230,54.5876,128.8087,0.423788144744881,0.000725647103839124
YOL103W,609,18.6829,121.0165,0.154383079993224,0.000330539616553445
YOL104C,352,0.1943,51.5311,0.00377053856797157,6.60248849063491e-06
YOL105C,556,2.5881,34.955,0.0740409097410957,0.000127314777213973
YOL107W,342,18.3988,26.8067,0.686350800359612,0.00129313989931788
YOL108C,151,40.0669,87.0182,0.460442757951785,0.000707982607224378
YOL109W,113,5369.2537,3615.9758,1.48486992086617,0.00560481559119246
YOL110W,237,4.8955,27.132,0.180432699395548,0.000227946306201372
YOL111C,212,121.2676,44.3663,2.73332687197265,0.00519454713965992
YOL112W,492,4.8728,75.5926,0.0644613361625344,0.000112679363037254
YOL113W,655,1.8839,41.3762,0.0455310057472653,8.08090829961242e-05
YOL114C,202,6.0742,21.3056,0.285098753379393,0.000486704394764297
YOL115W,584,26.2868,71.5831,0.367220754619456,0.000679380485535864
YOL116W,382,13.7936,57.5937,0.239498417361621,0.000397259527481625
YOL117W,645,5.5267,32.6218,0.169417383467497,0.000315336673508864
YOL119C,501,27.7559,105.8472,0.262226114625611,0.00051163200737626
YOL122C,575,23.7175,91.5699,0.259009783782662,0.000520741718652547
YOL123W,534,209.3947,152.2922,1.37495354325435,0.00346866045938954
YOL124C,433,35.7349,152.8157,0.233843119522405,0.00044310733407077
YOL125W,476,15.6835,62.7513,0.249931077125095,0.000429102579034267
YOL126C,377,42.4716,35.083,1.21060342616082,0.00237876941235752
YOL127W,142,7099.4392,5822.5003,1.21931109217805,0.00532444216654573
YOL128C,375,7.6636,214.9833,0.0356474200554183,5.79033054761309e-05
YOL129W,184,115.4943,355.6015,0.324785750341323,0.000615928909044543
YOL130W,859,22.5991,89.8979,0.251386294896766,0.000447873810125062
YOL131W,108,0,1.8262,0,0
YOL132W,471,0,2.8247,0,0
YOL133W,121,92.448,173.062,0.534190059053981,0.00113428950396008
YOL135C,222,20.2807,28.9515,0.700506018686424,0.00103450579066836
YOL136C,397,18.6189,54.7569,0.340028379984988,0.000655489601008913
YOL137W,497,18.193,30.5229,0.596044281506672,0.00109085160193139
YOL138C,1341,4.2486,11.4854,0.369913107075069,0.000661523617497979
YOL139C,213,809.7002,1238.956,0.65353426594649,0.00190788354335677
YOL140W,423,8.0921,82.3729,0.0982374057487353,0.000226818372834826
YOL141W,695,12.5291,15.6194,0.802149890520763,0.00146298787755636
YOL142W,240,51.7601,117.4014,0.440881454565278,0.000821241902286623
YOL143C,169,371.7004,458.0463,0.811490890768029,0.00188930796210937
YOL144W,484,31.5578,47.1473,0.669344798111451,0.00126968497676311
YOL145C,1077,29.3096,67.3353,0.435278375532596,0.000909165676431855
YOL146W,194,41.4482,128.2839,0.323097442469398,0.000537907260942017
YOL147C,236,38.1721,37.3581,1.0217891166842,0.00186112212504006
YOL148C,604,14.8654,48.4976,0.306518260697437,0.000521625067615989
YOL149W,231,78.5756,162.686,0.48298931684349,0.000935007830322986
YOL151W,342,49.5969,99.4566,0.498678820711748,0.00114458279276902
YOL152W,620,10.6134,35.2223,0.301326148491155,0.000557301126690697
YOL154W,249,0.8226,34.089,0.0241309513332747,5.88176267661835e-05
YOL158C,606,22.6206,164.8984,0.137179014471942,0.000228765168672171
YOL159C,171,20.6983,64.5668,0.320571872851063,0.000624449801783637
YOL159CA,90,39.7379,100.5006,0.395399629454949,0.000666421512215148
YOL163W,169,0.4027,6.2585,0.0643444914915715,0.000110809861030579
YOL164W,646,1.2734,38.7559,0.0328569327508844,5.58079374666113e-05
YOR001W,733,32.5558,51.5221,0.631880299910136,0.00107533267257253
YOR002W,544,26.4504,130.2937,0.203005978032706,0.000352687831223251
YOR003W,478,1.7194,18.5103,0.0928888240601179,0.000161241517498325
YOR004W,254,120.1637,378.0904,0.317817379124146,0.000538781345303338
YOR005C,944,2.3984,19.2014,0.124907558823836,0.00020448166281427
YOR006C,313,52.6388,189.8775,0.277225052994694,0.000534967091806241
YOR007C,346,510.6242,440.1014,1.1602421623744,0.00261834703078141
YOR008C,378,47.9715,109.016,0.440040911425846,0.000682657798614818
YOR010C,251,8.9765,26.4212,0.339746112969888,0.0010567011070556
YOR011W,1394,2.7085,9.2316,0.293394427834828,0.000586771207571231
YOR012W,137,17.8431,44.7726,0.398527224239825,0.00075557262300407
YOR014W,757,52.2715,33.9655,1.53895864921759,0.00293689070599178
YOR016C,207,55.0052,177.5583,0.309786701044108,0.00061950383500925
YOR017W,800,6.6014,17.8206,0.370436461174147,0.000692948125805158
YOR018W,837,10.3257,22.6063,0.456762053056006,0.000839180413842553
YOR019W,730,1.5969,21.1678,0.0754400551781479,0.000140148933521556
YOR020C,106,998.3792,563.6166,1.77138004806814,0.0043677780689275
YOR020WA,90,51.7342,104.8702,0.493316499825499,0.000890223171269202
YOR021C,213,235.6423,564.745,0.417254336027765,0.000844185215827667
YOR022C,715,6.9049,17.978,0.384074980531761,0.000729938679705529
YOR023C,566,12.8337,19.404,0.661394557823129,0.00112492791894843
YOR025W,447,15.3185,54.4576,0.281292234692678,0.000477801277123528
YOR026W,341,7.6217,63.1211,0.120747262009059,0.000237950196626157
YOR027W,589,732.3595,90.4167,8.09982558531776,0.0194899705039553
YOR028C,295,14.1319,46.3553,0.304860501388191,0.000544425298853577
YOR030W,619,5.5367,19.0378,0.290826671148977,0.000546065166072558
YOR032C,434,0.3155,1.5323,0.205899628010181,0.000359783079338005
YOR032WA,66,0,2.9597,0,0
YOR033C,702,5.4697,56.8278,0.0962504267277635,0.000182137412401045
YOR034C,749,7.9655,26.2347,0.303624588807953,0.000511614583644922
YOR035C,789,11.2134,18.4062,0.609218632851974,0.00107920144443585
YOR036W,288,17.0834,108.0875,0.158051578582167,0.000239826329575955
YOR037W,366,9.7205,69.9049,0.139053199418067,0.000239297575312457
YOR038C,875,19.3643,29.6983,0.652033954805494,0.00116731956961841
YOR039W,258,70.4053,204.1294,0.344905241479179,0.000656735615878959
YOR040W,285,9.8298,38.8902,0.252757764166808,0.000469942610748246
YOR042W,411,79.7767,61.7967,1.29095404770805,0.00241328137346987
