ORF	Length	RPF	mRNA	TE	IP	FEatg	FEcap
YMR268C	444	0.0876404494382022	0.181818181818182	0.482022471910112	0.00061554619009461	-2.3	-13.1
YMR272C	384	0.449350649350649	0.333333333333333	1.34805194805195	0.00216181070585084	-2.6	-12.4
YMR276W	373	1.5	0.575757575757576	2.60526315789474	0.0038253396370963	0	-8.3
YMR277W	732	0.110504774897681	0.212121212121212	0.520951081660495	0.000709960576691493	-2.1	NA
YMR278W	622	0.142857142857143	0.303030303030303	0.471428571428571	0.000740820521409449	-1.1	-9.2
YMR286W	86	0.551724137931034	0.606060606060606	0.910344827586207	0.00104100176062526	-0.3	-17.3
YMR289W	374	0.0933333333333333	0.181818181818182	0.513333333333333	0.000701702095585325	0	NA
YMR290C	505	1.15612648221344	0.484848484848485	2.38451086956522	0.00411108351847445	-0.3	-7
YMR292W	138	0.359712230215827	0.545454545454545	0.65947242206235	0.000936393934627637	-0.2	-17.6
YMR295C	197	1.11616161616162	0.636363636363636	1.75396825396825	0.00272619518928037	-0.4	-2.6
YMR296C	558	0.289803220035778	0.303030303030303	0.956350626118068	0.00124301159716912	0	NA
YMR297W	532	0.75984990619137	1.03030303030303	0.737501379538682	0.00118440369254587	-0.3	NA
YMR298W	150	0.781456953642384	0.575757575757576	1.35726734053677	0.00216367550740269	-0.9	-6.4
YMR300C	510	0.551859099804305	0.787878787878788	0.700436549751618	0.00122320480246955	-0.3	-7.5
YMR301C	690	0.0984081041968162	0.242424242424242	0.405933429811867	0.000500755765990549	-1.4	-10.4
YMR305C	389	1.56410256410256	0.484848484848485	3.22596153846154	0.0057169443321779	0	-3
YMR307W	559	5.90178571428571	1.3030303030303	4.52927740863787	0.00924481444909659	0	NA
YMR308C	1089	0.445871559633028	0.606060606060606	0.735688073394495	0.00108695613521724	-2.1	NA
YMR309C	812	0.782287822878229	0.666666666666667	1.17343173431734	0.00224871691035471	0	-8.6
YMR310C	317	0.113207547169811	0.181818181818182	0.622641509433962	0.000698380381670628	-2.6	-13.1
YMR311C	229	0.639130434782609	0.545454545454545	1.17173913043478	0.00154692681211554	-0.6	-6.8
YMR314W	234	1.01702127659574	1.39393939393939	0.729602220166512	0.000997065883138272	0	-7.8
YMR315W	349	0.502857142857143	0.242424242424242	2.07428571428571	0.00379979881498493	-1.6	-7.6
YMR318C	360	1.3185595567867	1.57575757575758	0.836778180268485	0.00153492972792564	0	-5.7
YMR319C	552	0.148282097649186	1.45454545454545	0.101943942133816	0.000153299092808294	0	NA
YNL001W	386	0.271317829457364	0.909090909090909	0.298449612403101	0.000434274800064318	0	-10.8
YNL002C	322	1.19195046439628	1.72727272727273	0.690076584650481	0.00112493833117235	0	-11.3
YNL004W	454	0.274725274725275	0.666666666666667	0.412087912087912	0.000565357729061391	0	-15.3
YNL005C	371	0.201612903225806	0.545454545454545	0.369623655913978	0.000457706782428518	-3.4	-17.1
YNL006W	303	0.118421052631579	0.515151515151515	0.229876160990712	0.000314807042248204	-2.1	-14
YNL007C	352	2.5070821529745	0.666666666666667	3.76062322946176	0.00590073465414451	-0.6	-13.7
YNL008C	676	0.085672082717873	0.181818181818182	0.471196454948301	0.0006071102708018	-0.4	NA
YNL010W	241	2.81818181818182	2.66666666666667	1.05681818181818	0.00225091122626327	0	-10.7
YNL015W	75	0.960526315789474	0.303030303030303	3.16973684210526	0.0071765463671299	0	-7.5
YNL016W	453	2.20044052863436	0.212121212121212	10.3735053492763	0.0186074004115666	-0.1	NA
YNL021W	706	0.107496463932108	0.212121212121212	0.506769044251364	0.000725597662232471	-1.9	-4.8
YNL022C	490	0.146639511201629	0.484848484848485	0.30244399185336	0.000413473488120882	-1.4	NA
YNL024CA	72	1.05479452054795	0.909090909090909	1.16027397260274	0.00144811212201552	-1	NA
YNL026W	484	0.0969072164948454	0.484848484848485	0.199871134020619	0.000265129720740649	0	-11.4
YNL027W	678	0.11340206185567	0.181818181818182	0.623711340206186	0.000800312168506019	-0.1	NA
YNL032W	281	0.152482269503546	0.606060606060606	0.251595744680851	0.000338517481883731	-2	-8.8
YNL035C	389	0.135897435897436	0.424242424242424	0.32032967032967	0.000480827578640485	-3.3	NA
YNL036W	221	0.738738738738739	1.24242424242424	0.594594594594595	0.000858838141170512	0	NA
YNL040W	456	0.113785557986871	0.484848484848485	0.234682713347921	0.000331010714028773	-1.1	NA
YNL041C	839	0.0904761904761905	0.212121212121212	0.426530612244898	0.000579102088539309	-2.3	-9.8
YNL044W	176	0.988700564971751	0.939393939393939	1.05248769819574	0.00173756750207249	0	-6.9
YNL045W	671	0.254464285714286	0.242424242424242	1.04966517857143	0.00168460777402297	-3	NA
YNL048W	548	0.112932604735883	0.272727272727273	0.414086217364906	0.000630893567805724	-1.7	-14.4
YNL049C	876	0.132269099201824	0.181818181818182	0.727480045610034	0.0010193959094191	0	NA
YNL050C	270	0.243542435424354	0.333333333333333	0.730627306273063	0.000960476834546293	-0.7	NA
YNL051W	403	0.126237623762376	0.424242424242424	0.297560113154173	0.000416525798605865	0	NA
YNL052W	153	0.935064935064935	0.393939393939394	2.37362637362637	0.00318380718601821	0	-6.9
YNL055C	283	4.71830985915493	1.39393939393939	3.38487446417636	0.00728285953404577	0	-2.1
YNL056W	197	0.207070707070707	0.848484848484849	0.244047619047619	0.000315674263203307	-1.3	-7.2
YNL059C	755	0.116402116402116	0.181818181818182	0.64021164021164	0.000953713736104003	-0.8	-14.5
YNL061W	618	0.701130856219709	0.212121212121212	3.30533117932149	0.00559865288090883	0	NA
YNL062C	478	0.277661795407098	0.636363636363636	0.436325678496868	0.00060667082821294	-0.2	-9.1
YNL064C	409	4.77560975609756	1	4.77560975609756	0.00998972158914956	0	-5.1
YNL066W	420	1.41567695961995	0.696969696969697	2.03118868119384	0.00374928677468082	-1.4	-1.9
YNL069C	198	23.8994974874372	12.6666666666667	1.88680243321873	0.00556802714709342	-1.6	-9.1
YNL070W	60	3.01639344262295	1.03030303030303	2.92767598842816	0.00592226401500067	0	-3.7
YNL071W	482	1.71014492753623	0.484848484848485	3.52717391304348	0.00579203738729956	0	NA
YNL075W	290	0.553264604810997	1.12121212121212	0.4934522151017	0.000727829317725554	0	-7.3
YNL078W	407	0.125	0.242424242424242	0.515625	0.00055015516918329	-0.9	-13.9
YNL079C	199	4.325	3.21212121212121	1.34646226415094	0.00228305804450149	0	-5.4
YNL081C	143	0.513888888888889	0.303030303030303	1.69583333333333	0.00224940490394526	-0.9	-8.2
YNL084C	349	0.537142857142857	0.636363636363636	0.844081632653061	0.00125170353445574	-2.1	-12.3
YNL085W	830	0.42719614921781	0.303030303030303	1.40974729241877	0.00222937516979282	-0.2	NA
YNL087W	1178	0.211195928753181	0.393939393939394	0.536112742219612	0.000782887219593912	0	-12.4
YNL088W	1428	0.187543736878936	0.393939393939394	0.476072562846531	0.000730062604719294	-0.6	NA
YNL090W	192	0.404145077720207	0.727272727272727	0.555699481865285	0.000760006074235831	-1.3	-13.1
YNL099C	238	0.305439330543933	0.575757575757576	0.530499889892094	0.00072754440711567	-1.9	NA
YNL100W	234	0.178723404255319	0.515151515151515	0.346933667083855	0.000419037903928657	0	-6.9
YNL101W	713	0.0518207282913165	0.363636363636364	0.14250700280112	0.000181776576886287	0	NA
YNL103W	672	0.0891530460624071	0.272727272727273	0.326894502228826	0.000446030629668827	0	NA
YNL104C	619	1.1	0.393939393939394	2.79230769230769	0.00501814320321802	-3.5	NA
YNL107W	226	0.145374449339207	0.242424242424242	0.599669603524229	0.000845899937848678	-0.4	NA
YNL110C	220	1.42986425339367	0.878787878787879	1.62708690903417	0.00253759037214039	0	-3.2
YNL111C	120	1.43801652892562	1.3030303030303	1.10359408033827	0.00228576054337226	0	-5.1
YNL112W	546	1.6782449725777	0.242424242424242	6.922760511883	0.015300294605059	-1.5	-9
YNL113W	142	1.3986013986014	0.666666666666667	2.0979020979021	0.00276771551687473	-0.3	-6.4
YNL115C	644	0.075968992248062	0.303030303030303	0.250697674418605	0.000354335536467181	-7.1	NA
YNL116W	522	0.11472275334608	0.212121212121212	0.54083583720295	0.000665049724270887	-0.7	NA
YNL118C	970	0.247167868177137	0.636363636363636	0.388406649992644	0.000529478350523859	0	-10.3
YNL119W	493	0.101214574898785	0.333333333333333	0.303643724696356	0.00043530223818711	-0.5	NA
YNL121C	617	0.841423948220065	0.363636363636364	2.31391585760518	0.00459852896585439	-2.3	-11.5
YNL122C	115	0.379310344827586	0.303030303030303	1.25172413793103	0.00172495961378111	-2.6	NA
YNL123W	997	0.290581162324649	0.575757575757576	0.504693597721759	0.000772643514114163	-1.6	-9
YNL124W	492	0.133874239350913	0.212121212121212	0.631121414082874	0.000840797097535324	-7.5	NA
YNL129W	240	0.20746887966805	0.424242424242424	0.489033787788975	0.000661226754630728	-1.5	NA
YNL130C	393	0.314720812182741	0.606060606060606	0.519289340101523	0.000770839335384068	-2.4	-12
YNL131W	152	2.86274509803922	0.757575757575758	3.77882352941176	0.00697938632655729	0	-3.7
YNL134C	376	0.225464190981432	0.424242424242424	0.531451307313376	0.000846283070941974	-0.7	NA
YNL135C	114	5.91304347826087	4.15151515151515	1.42430974293875	0.00349720275746045	0	-9.7
YNL137C	486	0.236139630390144	0.333333333333333	0.708418891170431	0.00100308744748489	-1.3	NA
YNL138W	526	1.46110056925996	0.181818181818182	8.03605313092979	0.013413251723771	-0.9	-13.6
YNL141W	347	0.514367816091954	0.575757575757576	0.893375680580762	0.00147704668610303	0	NA
YNL145W	38	7.07692307692308	4.12121212121212	1.71719457013575	0.00297128657374904	0	NA
YNL147W	115	1.29310344827586	0.909090909090909	1.42241379310345	0.00237525807894571	0	NA
YNL149C	129	1.43076923076923	2.75757575757576	0.518850380388842	0.000903871617732983	-1.1	-9.3
YNL151C	251	0.48015873015873	0.575757575757576	0.833959899749373	0.00138391246364315	0	NA
YNL153C	129	0.892307692307692	1.87878787878788	0.474937965260546	0.000539921051991413	0	-11.7
YNL154C	546	0.431444241316271	0.454545454545455	0.949177330895795	0.00139779322603709	-0.7	NA
YNL155W	274	0.418181818181818	0.818181818181818	0.511111111111111	0.00068406429824109	0	NA
YNL156C	299	0.16	0.939393939393939	0.170322580645161	0.000235359748138658	-0.9	NA
YNL158W	198	0.180904522613065	0.333333333333333	0.542713567839196	0.000662940132082419	0	-9.7
YNL163C	1110	0.133213321332133	0.272727272727273	0.488448844884488	0.000676594548300532	0	NA
YNL166C	448	0.363028953229399	0.333333333333333	1.0890868596882	0.00147971146838967	-2.5	-9.9
YNL167C	647	0.0817901234567901	0.181818181818182	0.449845679012346	0.000580314531048248	-2.1	-16.7
YNL168C	259	0.365384615384615	0.393939393939394	0.927514792899408	0.00142729687630685	-0.3	-12.8
YNL175C	403	0.955445544554455	1.09090909090909	0.875825082508251	0.00152447768407143	-1.6	-9.8
YNL177C	309	0.32258064516129	0.606060606060606	0.532258064516129	0.000642858869720746	-2.3	-6.5
YNL178W	240	37.8547717842324	40.5151515151515	0.934336177172526	0.00292268116387114	0	-12.3
YNL180C	331	0.298192771084337	0.242424242424242	1.23004518072289	0.00151930047559713	-1	NA
YNL181W	407	0.196078431372549	0.181818181818182	1.07843137254902	0.00160481955112912	0	-9.2
YNL182C	555	0.215827338129496	0.878787878787879	0.245596626147358	0.000338928665710584	0	-7.8
YNL185C	158	0.270440251572327	0.242424242424242	1.11556603773585	0.00143971311829887	-2.3	-8.9
YNL189W	542	1.13259668508287	0.939393939393939	1.20566743895919	0.002111294405665	0	-10
YNL192W	1131	0.132508833922261	0.181818181818182	0.728798586572438	0.00101470310795038	-2.2	-16
YNL193W	558	0.0608228980322004	0.212121212121212	0.286736519294659	0.000398241880843843	-0.7	NA
YNL199C	534	0.132710280373832	0.272727272727273	0.486604361370717	0.000596651907021108	-5.2	-8.9
YNL206C	455	0.135964912280702	0.424242424242424	0.320488721804511	0.000452218399689664	-0.9	-12.8
YNL207W	425	0.262910798122066	0.727272727272727	0.36150234741784	0.000513183383949085	0	-5
YNL208W	199	2.34	0.696969696969697	3.35739130434783	0.00580686136544454	-3.4	-5.8
YNL212W	782	0.171136653895275	0.212121212121212	0.806787082649152	0.00117197991424764	-1.6	NA
YNL215W	320	0.202492211838006	0.333333333333333	0.607476635514019	0.000813674530342886	-2.4	NA
YNL216W	827	0.327294685990338	0.181818181818182	1.80012077294686	0.00241874519668427	-1.1	NA
YNL217W	326	0.186544342507645	1.12121212121212	0.166377386560873	0.000237843992043495	-2.5	-9.6
YNL219C	555	0.199640287769784	0.181818181818182	1.09802158273381	0.00168368315090156	-4.8	-7.9
YNL220W	433	1.97235023041475	2	0.986175115207373	0.00197126374594284	0	-12.4
YNL221C	875	0.0787671232876712	0.212121212121212	0.37133072407045	0.000494272164575351	-4	-10.8
YNL222W	206	0.29951690821256	0.454545454545455	0.658937198067633	0.000977162296095938	-3.5	-10.1
YNL224C	767	0.0924479166666667	0.272727272727273	0.338975694444444	0.000473299940441509	-1	-15.1
YNL225C	581	0.0807560137457045	0.454545454545455	0.17766323024055	0.000253822542808244	-2.3	NA
YNL229C	354	0.354929577464789	0.484848484848485	0.732042253521127	0.00101852106751314	-1.5	NA
YNL231C	351	0.741477272727273	0.757575757575758	0.97875	0.00142266774612397	0	NA
YNL232W	292	0.395904436860068	0.757575757575758	0.52259385665529	0.000716143087817506	-1.2	NA
YNL238W	814	0.117791411042945	0.242424242424242	0.485889570552147	0.000699295355170788	0	NA
YNL239W	454	0.474725274725275	0.333333333333333	1.42417582417582	0.00253035623971261	-1.4	-12.9
YNL240C	491	0.0792682926829268	0.272727272727273	0.290650406504065	0.000304270091720093	-0.3	-13.7
YNL241C	505	0.551383399209486	0.242424242424242	2.27445652173913	0.00321356640108164	-0.9	-7.1
YNL243W	968	0.341589267285862	0.212121212121212	1.61034940291906	0.00199974839388176	-3.2	NA
YNL244C	108	5.23853211009174	3	1.74617737003058	0.00289938041635515	0	-7.3
YNL246W	264	0.324528301886792	0.454545454545455	0.713962264150943	0.000976635524852632	-3.1	-10.2
YNL247W	767	0.79296875	0.757575757575758	1.04671875	0.00192044540809122	0	NA
YNL248C	415	1.05048076923077	1.3030303030303	0.806182915921288	0.00129915449344496	0	NA
YNL252C	281	0.180851063829787	0.181818181818182	0.99468085106383	0.00125777358965022	-1.4	-13.8
YNL253W	422	0.0874704491725768	0.212121212121212	0.412360688956434	0.000566356216786921	0	-11
YNL255C	153	4.54545454545455	3	1.51515151515152	0.00256900935458932	0	NA
YNL256W	824	0.107878787878788	0.545454545454545	0.197777777777778	0.000282998494250763	-2	NA
YNL257C	1229	0.0276422764227642	0.212121212121212	0.130313588850174	0.000164957160731565	-0.8	-15.7
YNL258C	754	0.0794701986754967	0.606060606060606	0.13112582781457	0.000179134544647574	-1.4	-9.6
YNL259C	73	0.837837837837838	1.03030303030303	0.813195548489666	0.00120378618494066	0	-11.2
YNL260C	198	0.21105527638191	0.272727272727273	0.773869346733668	0.00108952163573102	0	NA
YNL261W	479	0.0729166666666667	0.454545454545455	0.160416666666667	0.000225820834630743	-2.4	NA
YNL263C	314	0.492063492063492	0.484848484848485	1.01488095238095	0.00144979228741632	-0.1	NA
YNL264C	350	0.196581196581197	0.333333333333333	0.58974358974359	0.000897484645365236	0	NA
YNL267W	1066	0.0805998125585754	0.181818181818182	0.443298969072165	0.000624693788515257	-0.3	-9.4
YNL268W	611	0.380718954248366	0.606060606060606	0.628186274509804	0.00100360544650419	-0.5	NA
YNL280C	438	0.312072892938497	0.393939393939394	0.792185035920799	0.00119204591678267	-1.5	-8.2
YNL281W	153	1.56493506493506	3.27272727272727	0.478174603174603	0.000697200681508015	-0.5	NA
YNL284C	322	0.306501547987616	0.545454545454545	0.561919504643963	0.000806947177504518	-1.5	NA
YNL287W	935	0.705128205128205	0.333333333333333	2.11538461538462	0.00344869197978989	0	-9.8
YNL288W	373	0.189839572192513	0.393939393939394	0.481900452488688	0.000657792606288173	0	-14.4
YNL289W	279	0.392857142857143	0.272727272727273	1.44047619047619	0.00155651678124394	0	-1.5
YNL290W	340	0.243401759530792	0.393939393939394	0.617866004962779	0.000740997889753682	-3.4	-9.4
YNL293W	633	0.0599369085173502	0.242424242424242	0.247239747634069	0.000320826137091557	-1.5	-8.7
YNL297C	1636	0.0513133781307269	0.242424242424242	0.211667684789249	0.000272329137792723	0	-12.2
YNL300W	102	1.66019417475728	0.303030303030303	5.47864077669903	0.0108863408234193	0	-2
YNL305C	297	0.151006711409396	0.666666666666667	0.226510067114094	0.00023611359990652	0	-9.1
YNL306W	217	0.431192660550459	0.848484848484849	0.508191349934469	0.00065807028391102	-6.4	NA
YNL307C	375	0.579787234042553	0.696969696969697	0.831868640148011	0.00104875769279499	0	-16.4
YNL308C	591	0.606418918918919	0.272727272727273	2.22353603603604	0.00355194266492892	-0.2	-5.4
YNL312W	273	0.532846715328467	0.787878787878788	0.676305446378439	0.00100630634051407	-2.6	-18
YNL313C	904	0.172375690607735	0.393939393939394	0.437569060773481	0.000591382888466117	-2.9	-13.9
YNL315C	318	0.210031347962382	0.545454545454545	0.385057471264368	0.000516152967574078	0	-12.6
YNL320W	284	0.115789473684211	0.181818181818182	0.636842105263158	0.00080437638486699	-2.2	-5.5
YNL322C	313	0.563694267515924	0.363636363636364	1.55015923566879	0.00192871164798517	0	-9.3
YNL323W	414	0.291566265060241	0.333333333333333	0.874698795180723	0.00125501944140735	-0.8	-11.8
YNL327W	1041	0.709213051823417	0.393939393939394	1.80031005462867	0.00238167517592701	0	NA
YNL330C	433	0.170506912442396	0.484848484848485	0.351670506912442	0.000519128169688561	-1.4	-17
YNR001C	479	0.439583333333333	0.363636363636364	1.20885416666667	0.00204066143693376	0	-9.5
YNR003C	317	0.323899371069182	1.03030303030303	0.314372918978912	0.000446211568092373	0	-9
YNR008W	661	0.137462235649547	0.212121212121212	0.648036253776435	0.000880886816591255	-3.3	-10.3
YNR009W	249	0.192	0.181818181818182	1.056	0.00124751302624851	-0.2	-13.9
YNR012W	501	0.109561752988048	0.393939393939394	0.278118296046583	0.000433288721688743	0	-10
YNR015W	384	0.101298701298701	0.242424242424242	0.417857142857143	0.000548538143866685	0	NA
YNR016C	2233	1.23948075201432	0.636363636363636	1.94775546745108	0.00387932935980547	-2.5	-10.3
YNR017W	222	0.632286995515695	0.545454545454545	1.15919282511211	0.00145875237659893	0	-6.9
YNR018W	224	0.804444444444444	0.212121212121212	3.79238095238095	0.00507161249964923	-3.1	-7.8
YNR020C	270	0.136531365313653	0.272727272727273	0.500615006150062	0.00061940720364318	-7.2	NA
YNR021W	404	0.925925925925926	0.515151515151515	1.79738562091503	0.00306912201815027	0	-12.9
YNR022C	139	0.478571428571429	0.484848484848485	0.987053571428571	0.0013809259030875	-2	-17
YNR024W	186	0.219251336898396	0.242424242424242	0.904411764705882	0.00128576896434408	0	-12.1
YNR026C	471	0.194915254237288	0.181818181818182	1.07203389830508	0.00152750389957341	-3.4	-12.2
YNR028W	308	0.26537216828479	0.666666666666667	0.398058252427185	0.000480501601461122	-0.1	NA
YNR029C	429	0.167441860465116	0.333333333333333	0.502325581395349	0.000749689054186889	-2.8	NA
YNR030W	551	0.172101449275362	0.242424242424242	0.70991847826087	0.00109023033034754	-3.6	NA
YNR032CA	73	0.878378378378378	0.757575757575758	1.15945945945946	0.00155074739914956	-0.7	NA
YNR035C	342	0.606413994169096	0.848484848484849	0.714702207413578	0.00108329016373494	-3.2	-5.8
YNR036C	153	0.467532467532468	0.787878787878788	0.593406593406593	0.000640491667284714	-2.7	-19.7
YNR037C	91	0.478260869565217	0.848484848484849	0.563664596273292	0.000630431403822121	-1.9	NA
YNR038W	629	0.252380952380952	0.181818181818182	1.38809523809524	0.00196924332718539	-5	-12.5
YNR041C	372	0.134048257372654	0.515151515151515	0.260211323135152	0.000317604257554131	-2.7	-11
YNR046W	135	0.845588235294118	0.393939393939394	2.14649321266968	0.00271184542897376	0	NA
YNR050C	446	0.762863534675615	0.454545454545455	1.67829977628635	0.00358106410467848	-0.3	-11.3
YNR051C	515	0.255813953488372	0.212121212121212	1.20598006644518	0.00187083477677466	0	NA
YNR052C	433	0.193548387096774	0.272727272727273	0.709677419354839	0.000774481643240676	-0.3	-6.7
YNR053C	486	0.57700205338809	1.84848484848485	0.312148651832901	0.000479963006184184	-1.4	-7.7
YNR055C	586	0.129471890971039	0.787878787878788	0.164329707770934	0.000242313521429231	0	-4.9
YNR061C	219	0.459090909090909	1.18181818181818	0.388461538461538	0.000521069088899238	0	-9.9
YNR067C	1117	0.324686940966011	0.515151515151515	0.630274650110491	0.000871916597889431	0	NA
YNR074C	378	0.118733509234828	0.333333333333333	0.356200527704486	0.00047670740832544	0	NA
YOL002C	317	0.160377358490566	1.66666666666667	0.0962264150943396	0.000121581264913523	-3.5	-12.5
YOL005C	120	1.19834710743802	0.242424242424242	4.94318181818182	0.00644122548959088	-3.3	-13.5
YOL006C	769	0.209090909090909	0.484848484848485	0.43125	0.000693264038852815	-0.2	-12.2
YOL010W	367	0.217391304347826	1.03030303030303	0.210997442455243	0.000306812221874438	-2.2	-9
YOL012C	134	0.992592592592593	0.363636363636364	2.72962962962963	0.00411139772866461	0	-8.5
YOL016C	447	0.136160714285714	0.454545454545455	0.299553571428571	0.000441685273465573	0	-8.9
YOL018C	397	0.133165829145729	0.363636363636364	0.366206030150754	0.000475391808990735	-3.5	NA
YOL020W	592	0.139966273187184	0.272727272727273	0.513209668353007	0.000710217998140188	-0.5	NA
YOL021C	1001	0.201596806387226	0.242424242424242	0.831586826347305	0.00118320863217086	-1.4	-12
YOL022C	408	0.315403422982885	0.848484848484849	0.371725462801257	0.000551167667156998	0	NA
YOL026C	113	0.464912280701754	0.484848484848485	0.958881578947368	0.000949341932068049	-1.3	-14.7
YOL027C	573	0.36411149825784	0.272727272727273	1.33507549361208	0.00190398007392316	-1.2	-16.3
YOL028C	245	0.150406504065041	0.272727272727273	0.551490514905149	0.000776206365191869	0	-12.5
YOL030W	484	0.71340206185567	0.424242424242424	1.68159057437408	0.00277158887789799	-1.8	-9.4
YOL031C	421	0.154028436018957	0.303030303030303	0.508293838862559	0.000675050743945076	0	-15.8
YOL032W	246	0.137651821862348	0.363636363636364	0.378542510121457	0.000457421550106085	0	NA
YOL036W	761	0.0813648293963255	0.272727272727273	0.298337707786527	0.000362572763951852	-0.3	-9.4
YOL038W	254	0.937254901960784	1.12121212121212	0.835930047694754	0.00101950981009569	-0.7	-12.4
YOL039W	106	42.8598130841121	6.57575757575758	6.51785175933503	0.0231208254373081	0	-7.9
YOL040C	142	38.2797202797203	3.81818181818182	10.025641025641	0.0324307233800072	-0.1	-4.6
YOL041C	459	0.871739130434783	0.727272727272727	1.19864130434783	0.00201788865556673	-2.8	-9.5
YOL042W	363	0.0989010989010989	0.212121212121212	0.466248037676609	0.000637911998798917	-1.7	-14.5
YOL049W	491	0.286585365853659	0.606060606060606	0.472865853658537	0.000651054671995304	-5.7	NA
YOL056W	303	0.174342105263158	0.636363636363636	0.273966165413534	0.000394397025357521	-0.7	NA
YOL057W	711	0.213483146067416	0.454545454545455	0.469662921348315	0.000684029591478744	-5	-11.9
YOL059W	440	0.63718820861678	0.393939393939394	1.6174777603349	0.00254373385519992	0	NA
YOL061W	496	0.54728370221328	0.909090909090909	0.602012072434608	0.000833211768911899	-4.6	-15.9
YOL062C	491	0.0731707317073171	0.606060606060606	0.120731707317073	0.000157974750699888	-2.9	-18.9
YOL064C	357	0.474860335195531	1	0.474860335195531	0.000808444077321843	0	-7.1
YOL070C	501	0.322709163346614	0.303030303030303	1.06494023904382	0.00129803935408925	-1.6	NA
YOL076W	796	0.199498117942284	0.212121212121212	0.940491127442194	0.00131262173665995	-5.1	-12.8
YOL077C	291	1.13013698630137	1.21212121212121	0.93236301369863	0.00155698620006415	-4.3	NA
YOL077WA	68	1.53623188405797	0.242424242424242	6.33695652173913	0.0115764888882746	0	NA
YOL080C	289	0.227586206896552	0.393939393939394	0.577718832891247	0.000837756262200473	0	NA
YOL081W	3079	0.012987012987013	0.242424242424242	0.0535714285714286	6.97911534890451e-05	-3.7	NA
YOL082W	415	0.0841346153846154	0.393939393939394	0.213572485207101	0.000300155445925714	-4.5	NA
YOL086C	348	52.3868194842407	21.1818181818182	2.47319748638046	0.00739772377457982	0	-2.7
YOL088C	277	0.320143884892086	0.303030303030303	1.05647482014388	0.00140088327647988	0	-11.9
YOL089C	1030	0.0475266731328807	0.181818181818182	0.261396702230844	0.000344307096850599	-2.4	NA
YOL090W	964	0.209326424870466	0.212121212121212	0.986824574389341	0.00153266186830567	-0.1	-6.8
YOL092W	308	0.485436893203884	0.636363636363636	0.762829403606103	0.000980924038421369	-1	-14.6
YOL093W	293	0.258503401360544	0.333333333333333	0.775510204081633	0.00103615845509131	-2.7	-11.9
YOL094C	323	0.203703703703704	0.242424242424242	0.840277777777778	0.00114407938503029	-1.7	-8.7
YOL097C	432	1.11778290993072	0.787878787878788	1.41872446260437	0.0025999087654178	0	-8.4
YOL098C	1037	0.250481695568401	0.303030303030303	0.826589595375723	0.00127624796512424	0	-9.7
YOL102C	230	0.268398268398268	0.363636363636364	0.738095238095238	0.000919558990313779	-3.5	-13.4
YOL103W	609	0.0737704918032787	0.454545454545455	0.162295081967213	0.000252824819558003	-2.4	NA
YOL109W	113	24.6491228070175	13.7878787878788	1.78773857721226	0.00490984134253786	0	NA
YOL111C	212	0.666666666666667	0.181818181818182	3.66666666666667	0.00507011814646779	-0.2	-5.2
YOL115W	584	0.117948717948718	0.424242424242424	0.278021978021978	0.000374244569004955	-2.6	-11.7
YOL119C	501	0.151394422310757	0.424242424242424	0.35685828116107	0.000506603368871801	0	NA
YOL122C	575	0.128472222222222	0.545454545454545	0.235532407407407	0.000344546150662719	-0.8	NA
YOL123W	534	1.11401869158879	0.363636363636364	3.06355140186916	0.00562327684351442	0	NA
YOL124C	433	0.168202764976959	0.363636363636364	0.462557603686636	0.000637735650078182	0	-10.5
YOL125W	476	0.0880503144654088	0.333333333333333	0.264150943396226	0.000329976915353655	0	NA
YOL127W	142	37.1118881118881	28.6060606060606	1.29734354628422	0.00412197272438343	0	-6
YOL129W	184	0.637837837837838	1.27272727272727	0.501158301158301	0.000691510977121954	0	NA
YOL133W	121	0.590163934426229	0.424242424242424	1.39110070257611	0.00214920187094384	-2.9	-8.5
YOL139C	213	5.10747663551402	4.36363636363636	1.17046339563863	0.00248617596398686	0	NA
YOL142W	240	0.265560165975104	0.242424242424242	1.0954356846473	0.00148465888665103	0	-12.4
YOL143C	169	2.21764705882353	1.87878787878788	1.1803605313093	0.00199951337414513	-1.6	NA
YOL144W	484	0.148453608247423	0.181818181818182	0.816494845360825	0.00112691215719337	-3	-9
YOL145C	1077	0.167903525046382	0.181818181818182	0.923469387755102	0.00140342423333343	-1.5	-11.2
YOL146W	194	0.220512820512821	0.303030303030303	0.727692307692308	0.000881479463893207	0	NA
YOL148C	604	0.0578512396694215	0.181818181818182	0.318181818181818	0.000393974387569865	-0.9	NA
YOL149W	231	0.344827586206897	0.575757575757576	0.598911070780399	0.00084358838714839	-2.8	-16.7
YOL151W	342	0.329446064139942	0.303030303030303	1.08717201166181	0.00181557870633088	-1.4	-11
YOL158C	606	0.13838550247117	0.454545454545455	0.304448105436573	0.000369407770093947	0	-10.1
YOR002W	544	0.121100917431193	0.575757575757576	0.210333172380493	0.00026587649754081	-0.1	NA
YOR004W	254	0.529411764705882	0.96969696969697	0.545955882352941	0.000673415311043762	0	-9.3
YOR006C	313	0.273885350318471	0.424242424242424	0.645586897179254	0.000906441598695976	-0.5	-9.4
YOR007C	346	2.61959654178674	1.18181818181818	2.21658168920417	0.00363959309928848	-0.4	-11.9
YOR008C	378	0.29023746701847	0.606060606060606	0.478891820580475	0.000540552584588337	-0.9	NA
